日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2023-12-14,=1816.8600,=2901.6329,=2306526503457.1396,=1887708503258,=782960873307.1101,=1.8073,=0.5860,=1.9748,=1.7338,=1.4895
2023-12-13,=1816.3800,=2900.8631,=2306474905362.9189,=1886511922422,=782812369119.3800,=1.8072,=0.5859,=1.9748,=1.7333,=1.4895
2023-12-12,=1822.3800,=2910.4360,=2309038417870.6802,=1889242438148,=784765080514.5000,=1.8092,=0.5866,=1.9756,=1.7325,=1.4895
2023-12-11,=1813.1000,=2895.6175,=2296718123207.4199,=1877219008527,=780303301448.2400,=1.7996,=0.5786,=1.9756,=1.7318,=1.4895
2023-12-08,=1797.0200,=2869.9373,=2276768885416.0503,=1860944399555,=794526454524.5399,=1.7839,=0.5531,=1.9756,=1.7318,=1.4895
2023-12-07,=1785.4600,=2851.4863,=2259078499230.2788,=1848813803497,=788762783573.1099,=1.7701,=0.5359,=1.9756,=1.7318,=1.4895
2023-12-06,=1784.7800,=2850.3908,=2252727916895.8105,=1842015278749,=787156186468.1599,=1.7651,=0.5292,=1.9756,=1.7312,=1.4895
2023-12-05,=1786.3000,=2852.8156,=2257778445094.6299,=1847073478347,=788688320049.8301,=1.7691,=0.5350,=1.9766,=1.7305,=1.4890
2023-12-04,=1800.6000,=2875.6637,=2274454002417.9995,=1857860530640,=794602170331.5199,=1.7821,=0.5495,=1.9766,=1.7298,=1.4890
2023-12-01,=1801.9000,=2877.7327,=2274688164254.9897,=1858029454214,=795084767689.7700,=1.7823,=0.5502,=1.9766,=1.7290,=1.4890
2023-11-30,=1796.8600,=2869.6875,=2272733895537.4199,=1856357911728,=794408588823.3400,=1.7808,=0.5477,=1.9766,=1.7289,=1.4890
2023-11-29,=1782.7100,=2847.0911,=2246371766984.8203,=1833068870955,=786126295318.5100,=1.7601,=0.5249,=1.9766,=1.7287,=1.4890
2023-11-28,=1792.5000,=2862.1940,=2254885023312.4702,=1839123181718,=790057906206.2599,=1.7659,=0.5321,=1.9772,=1.7287,=1.4887
2023-11-27,=1789.1000,=2856.7610,=2254216298160.5801,=1837929830995,=789829316119.2599,=1.7654,=0.5319,=1.9772,=1.7286,=1.4887
2023-11-24,=1792.0100,=2861.4070,=2257084211613.8003,=1840695364646,=790921912969.7800,=1.7676,=0.5344,=1.9772,=1.7280,=1.4887
2023-11-23,=1801.5000,=2876.5624,=2264231964924.2100,=1845631674350,=793747381901.0599,=1.7732,=0.5374,=1.9772,=1.7273,=1.4887
2023-11-22,=1797.1800,=2869.6700,=2262290610643.9404,=1844738111990,=793124770967.2000,=1.7717,=0.5368,=1.9772,=1.7271,=1.4887
2023-11-21,=1807.9800,=2886.9200,=2271324085814.0200,=1850504673674,=796581823097.3201,=1.7788,=0.5444,=1.9785,=1.7269,=1.4886
2023-11-20,=1813.8100,=2896.2265,=2276290784012.2300,=1854555473369,=798312557264.4697,=1.7827,=0.5488,=1.9785,=1.7269,=1.4886
2023-11-17,=1812.5900,=2894.2833,=2274922876587.8599,=1853371099345,=797613295017.1399,=1.7816,=0.5477,=1.9785,=1.7268,=1.4886
2023-11-16,=1811.7100,=2892.8748,=2276803337924,=1855101854660,=797732619567.0801,=1.7831,=0.5493,=1.9785,=1.7262,=1.4886
2023-11-15,=1819.9900,=2906.0963,=2281787592155.6504,=1856033096909,=799683402782.8000,=1.7870,=0.5561,=1.9785,=1.7256,=1.4886
2023-11-14,=1806.0900,=2883.8930,=2265779595784.5000,=1842707315314,=793206269280.8599,=1.7745,=0.5396,=1.9786,=1.7252,=1.4884
2023-11-13,=1804.6700,=2881.6308,=2264495804886.2305,=1843277159256,=793915589906.2600,=1.7734,=0.5390,=1.9786,=1.7249,=1.4884
2023-11-10,=1805.9300,=2883.6352,=2268986458758.3506,=1845730942972,=794663383916.2299,=1.7770,=0.5425,=1.9786,=1.7242,=1.4884
2023-11-09,=1803.3800,=2879.5703,=2262520408418.7905,=1842251152061,=793562822103.3401,=1.7719,=0.5390,=1.9786,=1.7235,=1.4884
2023-11-08,=1795.8500,=2867.5525,=2252128965938.2295,=1830888228407,=789464850911.9802,=1.7638,=0.5327,=1.9786,=1.7230,=1.4884
2023-11-07,=1801.9200,=2877.2439,=2260914415874.7705,=1833672428001,=791058450725.9302,=1.7706,=0.5381,=1.9788,=1.7226,=1.4883
2023-11-06,=1805.1500,=2882.3994,=2259582938772.5698,=1834246600399,=792161158921.3400,=1.7696,=0.5379,=1.9788,=1.7224,=1.4883
2023-11-03,=1815.5400,=2898.9831,=2279803860619.7002,=1855201361121,=799561644942.8000,=1.7854,=0.5498,=1.9788,=1.7223,=1.4883
2023-11-02,=1810.9500,=2891.6632,=2280469566762.5601,=1855335225668,=798349267011.5502,=1.7860,=0.5514,=1.9788,=1.7222,=1.4883
2023-11-01,=1816.5100,=2900.5422,=2280724632036.8599,=1854710613746,=799069358768.6700,=1.7862,=0.5531,=1.9788,=1.7221,=1.4883
2023-10-31,=1810.5300,=2890.9878,=2272247158846.0195,=1845525094896,=796529356622.4200,=1.7795,=0.5449,=1.9796,=1.7217,=1.4879
2023-10-30,=1809.4300,=2889.2222,=2268403148588.7896,=1841027663911,=794590771138.7399,=1.7994,=0.5727,=1.9796,=1.7213,=1.4879
2023-10-27,=1805.1600,=2882.4079,=2263475318604.7700,=1818677106104,=792455947881.7699,=1.8020,=0.5748,=1.9796,=1.7201,=1.4879
2023-10-26,=1793.6700,=2862.9098,=2252347631148.5801,=1810601122682,=788348403528.6499,=1.8091,=0.5802,=1.9796,=1.7189,=1.4879
2023-10-25,=1768.2400,=2822.3208,=2217751714909.8901,=1777794759539,=775529538994.6199,=1.7857,=0.5516,=1.9796,=1.7185,=1.4879
2023-10-24,=1770.1000,=2825.2873,=2236033527638.0996,=1796220004113,=782106987784.9011,=1.8099,=0.5808,=1.9802,=1.7181,=1.4869
2023-10-23,=1749.5100,=2791.2213,=2210816743214.9800,=1775570057561,=773048582588.7201,=1.7882,=0.5558,=1.9802,=1.7180,=1.4869
2023-10-20,=1790.5600,=2856.7228,=2251698122432.3306,=1808472638707,=787589039719.7013,=1.8213,=0.5995,=1.9802,=1.7180,=1.4869
2023-10-19,=1787.5500,=2851.9207,=2254516003162.1001,=1811149618290,=787924691028.2504,=1.8236,=0.6022,=1.9802,=1.7180,=1.4869
2023-10-18,=1813.3800,=2893.1322,=2287181268313.8101,=1837373871714,=800169554178.1018,=1.8500,=0.6427,=1.9802,=1.7179,=1.4869
2023-10-17,=1838.5600,=2933.3083,=2313256763165.6401,=1857575910583,=809155000902.8425,=1.8735,=0.6762,=1.9803,=1.7176,=1.4868
2023-10-16,=1826.4400,=2913.9640,=2296529994657.6704,=1844444685937,=803428651562.9026,=1.8599,=0.6559,=1.9803,=1.7174,=1.4868
2023-10-13,=1829.0400,=2917.2939,=2292502340428.1694,=1840545162273,=803845327407.5026,=1.8563,=0.6529,=1.9803,=1.7174,=1.4868
2023-10-12,=1837.9000,=2931.4247,=2298457058532.5195,=1845324166872,=806133803870.4427,=1.8612,=0.6570,=1.9803,=1.7173,=1.4868
2023-10-11,=1818.9700,=2901.2218,=2276281965534.5703,=1831249853449,=799809264734.0624,=1.8432,=0.6367,=1.9803,=1.7164,=1.4868
2023-10-10,=1827.1700,=2914.3046,=2287152603038.2500,=1840021628444,=802581340725.5227,=1.8520,=0.6468,=1.9804,=1.7154,=1.4866
2023-10-09,=1834.0900,=2925.3355,=2298327030024.0791,=1845924315221,=804797286339.8927,=1.8611,=0.6565,=1.9804,=1.7154,=1.4866
2023-09-28,=1823.4900,=2908.4347,=2281291605524.3896,=1830200190388,=798645739256.3126,=1.8473,=0.6404,=1.9804,=1.7154,=1.4866
2023-09-27,=1819.3200,=2901.7796,=2275705532954.4199,=1829104705990,=797123440419.2026,=1.8427,=0.6364,=1.9804,=1.7151,=1.4866
2023-09-26,=1816.9700,=2898.0292,=2281309740838.9302,=1835217474321,=798418996178.0432,=1.8473,=0.6405,=1.9804,=1.7148,=1.4866
2023-09-25,=1820.9600,=2904.3957,=2283719232182.2500,=1838715913605,=800378832857.1326,=1.8492,=0.6427,=1.9804,=1.7147,=1.4865
2023-09-22,=1826.9800,=2913.9932,=2287544220023.0801,=1840450132215,=802321192709.9624,=1.8523,=0.6486,=1.9804,=1.7147,=1.4865
2023-09-21,=1821.0900,=2904.6137,=2279825736553.0205,=1837995277072,=799626709672.3630,=1.8461,=0.6400,=1.9804,=1.7143,=1.4865
2023-09-20,=1835.6900,=2927.8949,=2298278648149.7505,=1852223046310,=805948671906.7826,=1.8610,=0.6554,=1.9804,=1.7140,=1.4865
2023-09-19,=1852.9000,=2955.3438,=2312496329137.4800,=1862711025075,=811556266044.7327,=1.8725,=0.6726,=1.9804,=1.7136,=1.4865
2023-09-18,=1854.0100,=2957.1207,=2308184796083.0103,=1858034736865,=810966827725.7620,=1.8690,=0.6678,=1.9805,=1.7133,=1.4862
2023-09-15,=1855.3100,=2959.1942,=2314472212125.2397,=1862506777715,=812642097065.9121,=1.8741,=0.6770,=1.9805,=1.7129,=1.4862
2023-09-14,=1875.4300,=2991.2737,=2343187508478.5298,=1885444687516,=820978571360.2919,=1.8974,=0.7075,=1.9805,=1.7125,=1.4862
2023-09-13,=1860.8100,=2967.9607,=2315501800569.7788,=1860799198322,=812129883727.2216,=1.8750,=0.6782,=1.9805,=1.7119,=1.4862
2023-09-12,=1863.6400,=2972.4713,=2312990000999.5698,=1857271811445,=811636512536.5413,=1.8729,=0.6747,=1.9805,=1.7114,=1.4862
2023-09-11,=1856.8000,=2961.5676,=2306621525712.4897,=1850874641239,=808649339925.1213,=1.8678,=0.6679,=1.9809,=1.7103,=1.4861
2023-09-08,=1845.3200,=2943.2534,=2294949171553.7002,=1840636727704,=804041530792.3812,=1.8583,=0.6564,=1.9809,=1.7092,=1.4861
2023-09-07,=1833.9900,=2925.1845,=2276876880277.0698,=1827536500749,=799338638352.6007,=1.8457,=0.6421,=1.9809,=1.7090,=1.4861
2023-09-06,=1854.5200,=2957.9190,=2293034027259.9199,=1840181672339,=806123560737.6008,=1.8588,=0.6566,=1.9809,=1.7087,=1.4861
2023-09-05,=1865.5900,=2975.5770,=2306095140750.0405,=1850446053148,=810368130803.9110,=1.8694,=0.6687,=1.9809,=1.7086,=1.4861
2023-09-04,=1855.0100,=2958.7080,=2288217105259.0903,=1834681298797,=801751560010.1210,=1.8549,=0.6529,=1.9810,=1.7086,=1.4859
2023-09-01,=1843.7900,=2940.8159,=2286213561757.7300,=1831443880998,=799417366819.4904,=1.8533,=0.6523,=1.9810,=1.7084,=1.4859
2023-08-31,=1848.0700,=2947.6359,=2293510867938.8101,=1839381779427,=803200297665.8909,=1.8592,=0.6569,=1.9810,=1.7082,=1.4859
2023-08-30,=1844.9600,=2942.6750,=2284350687952.8496,=1826338368419,=798470630006.9700,=1.8711,=0.6709,=1.9810,=1.7080,=1.4859
2023-08-29,=1854.1500,=2957.3431,=2292862295775.7100,=1834526846223,=785552340787.4900,=1.8888,=0.6940,=1.9810,=1.7078,=1.4859
2023-08-28,=1846,=2944.3311,=2292300128495.3101,=1838754188194,=778309993123.9503,=1.8918,=0.6996,=1.9813,=1.7077,=1.4858
2023-08-25,=1843.6000,=2940.5085,=2292361451814.5596,=1838645288282,=778659409793.1000,=1.8996,=0.7085,=1.9813,=1.7077,=1.4858
2023-08-24,=1832.7600,=2922.7906,=2272078206104.7803,=1820233323910,=770994370387.8997,=1.8840,=0.6893,=1.9813,=1.7077,=1.4858
2023-08-23,=1853.1400,=2955.2938,=2298186287222.9399,=1839716191804,=778584313345.5398,=1.9116,=0.7248,=1.9813,=1.7076,=1.4858
2023-08-22,=1875.8000,=2991.4359,=2318605667683.9502,=1852895578969,=786989452680.5497,=1.9300,=0.7437,=1.9813,=1.7076,=1.4858
2023-08-21,=1877.1400,=2993.5662,=2316168130068.3101,=1849239254656,=786155063505.7457,=1.9280,=0.7422,=1.9817,=1.7076,=1.4856
2023-08-18,=1893.9900,=3020.4340,=2337138218293.3599,=1865456378600,=793860765131.8003,=1.9464,=0.7620,=1.9817,=1.7076,=1.4856
2023-08-17,=1904.7200,=3037.5461,=2348923136405.2500,=1871536261562,=796333962034.7224,=1.9580,=0.7762,=1.9817,=1.7075,=1.4856
2023-08-16,=1901.7700,=3032.8524,=2342014504983.6997,=1868197476637,=793986284152.3093,=1.9523,=0.7685,=1.9817,=1.7074,=1.4856
2023-08-15,=1914.3700,=3052.3514,=2359592011953.7896,=1880259470729,=799206179597.6931,=1.9663,=0.7865,=1.9817,=1.7074,=1.4856
2023-08-14,=1907.1900,=3040.9080,=2342308955811.8398,=1863836656321,=794598243273.7070,=1.9525,=0.7697,=1.9818,=1.7074,=1.4854
2023-08-11,=1900.7100,=3030.4747,=2329238353124.9395,=1858456458856,=791640928415.5295,=1.9400,=0.7552,=1.9818,=1.7073,=1.4854
2023-08-10,=1933.9100,=3083.4109,=2366653236088.3003,=1888694455976,=804721247878.5149,=1.9712,=0.7900,=1.9818,=1.7072,=1.4854
2023-08-09,=1928.8700,=3070.9067,=2360563595415.0498,=1884090838251,=803937358483.6824,=1.9630,=0.7827,=1.9818,=1.7072,=1.4854
2023-08-08,=1948.2000,=3101.6786,=2381545669192.7700,=1899925741027,=810311814080.7955,=1.9805,=0.7974,=1.9818,=1.7071,=1.4854
2023-08-07,=1955.4600,=3113.2466,=2387090742966.0303,=1901472351440,=811284352057.3525,=1.9851,=0.8031,=1.9819,=1.7071,=1.4840
2023-08-04,=1951.1000,=3106.2926,=2374782351220.7988,=1889560390849,=806365853008.7401,=1.9748,=0.7924,=1.9818,=1.7069,=1.4840
2023-08-03,=1956.9300,=3111.9487,=2383378767916.0400,=1896913090114,=809334180745.3149,=1.9786,=0.7947,=1.9818,=1.7067,=1.4840
2023-08-02,=1945.1200,=3093.1716,=2370042512453.9805,=1885377640864,=804951852444.8972,=1.9675,=0.7894,=1.9818,=1.7067,=1.4840
2023-08-01,=1959.8200,=3116.5372,=2387066489421.0996,=1899403606450,=810538787646.7964,=1.9817,=0.7993,=1.9818,=1.7066,=1.4840
2023-07-31,=1939.3300,=3083.9538,=2358627376924.1104,=1875780085033,=800872966070.9240,=1.9581,=0.7796,=1.9819,=1.7066,=1.4837
2023-07-28,=1924.8200,=3060.8781,=2341350256018.4800,=1860224961819,=795247713961.3763,=1.9437,=0.7632,=1.9819,=1.7066,=1.4837
2023-07-27,=1910.9400,=3038.8200,=2325238899049.2798,=1847346900810,=789756730328.8311,=1.9303,=0.7496,=1.9819,=1.7059,=1.4837
2023-07-26,=1919.1700,=3051.9071,=2339504954594.1401,=1855352019414,=794062714650.8779,=1.9422,=0.7615,=1.9819,=1.7053,=1.4837
2023-07-25,=1918.0700,=3050.1471,=2337710854724.0098,=1851748672211,=793107562623.3003,=1.9471,=0.7672,=1.9819,=1.7052,=1.4837
2023-07-24,=1921.6500,=3055.8403,=2353154364914.1196,=1866325640833,=797584494198.1295,=1.9600,=0.7819,=1.9821,=1.7051,=1.4836
2023-07-21,=1920.3900,=3053.8415,=2349157979804.5503,=1863638368455,=797313452965.2805,=1.9566,=0.7785,=1.9821,=1.7049,=1.4836
2023-07-20,=1927.1600,=3053.0446,=2366925035299.9893,=1881089162646,=805812641437.4889,=1.9390,=0.7601,=1.9821,=1.7047,=1.4836
2023-07-19,=1944.4600,=3080.4549,=2388285468919.8999,=1897621239461,=812445605018.9303,=1.9565,=0.7783,=1.9821,=1.7046,=1.4836
2023-07-18,=1947.1800,=3084.7628,=2385933965102.9502,=1896591296513,=812583010127.3448,=1.9546,=0.7757,=1.9821,=1.7044,=1.4836
2023-07-17,=1958.4900,=3102.6779,=2399890346921.1196,=1905400587707,=816457673318.2646,=1.9660,=0.7867,=1.9826,=1.7041,=1.4836
2023-07-14,=1959.9400,=3104.9681,=2399194599802.1899,=1904117274289,=816645853166.0625,=1.9654,=0.7861,=1.9826,=1.7039,=1.4836
2023-07-13,=1980.1800,=3126.6104,=2417837863241.0391,=1918968953555,=823220416624.6062,=1.9726,=0.7908,=1.9826,=1.7038,=1.4836
2023-07-12,=1969.6300,=3109.9593,=2401435621013.4897,=1904841393075,=817614274875.8733,=1.9592,=0.7821,=1.9826,=1.7037,=1.4836
2023-07-11,=1975.5500,=3119.3122,=2403082422612.0103,=1906380918506,=818308431641.5363,=1.9605,=0.7829,=1.9826,=1.7025,=1.4836
2023-07-10,=1979.9100,=3125.7831,=2412000465409.9697,=1910778993181,=819727854163.9155,=1.9673,=0.7886,=1.9829,=1.7014,=1.4834
2023-07-07,=1969.2900,=3109.0168,=2403788168899.3203,=1902357402884,=816107374707.0223,=1.9606,=0.7837,=1.9829,=1.7013,=1.4834
2023-07-06,=1962.8700,=3095.4654,=2395367100341.4004,=1897401064937,=813952485006.5509,=1.9465,=0.7710,=1.9829,=1.7012,=1.4834
2023-07-05,=1968.1900,=3101.3076,=2404314323908.3101,=1903299041205,=816916832948.9602,=1.9507,=0.7748,=1.9829,=1.7011,=1.4834
2023-07-04,=1972.0300,=3107.2872,=2409482915130.7896,=1905962160839,=817714866341.4224,=1.9548,=0.7785,=1.9829,=1.7010,=1.4834
2023-07-03,=1986.9800,=3129.4787,=2427643620864.5107,=1919665203952,=822439266500.8202,=1.9683,=0.7886,=1.9832,=1.7009,=1.4831
2023-06-30,=1968.7200,=3100.7109,=2418845288530.7100,=1906275011444,=816465449065.1899,=1.9612,=0.7841,=1.9832,=1.7008,=1.4831
2023-06-29,=1975.0900,=3109.5070,=2425447739224.2202,=1912998227278,=819048176314.8401,=1.9658,=0.7869,=1.9832,=1.7004,=1.4831
2023-06-28,=1987.1500,=3128.5002,=2444612235875.7612,=1912148335909,=825923307443.7100,=1.9813,=0.7970,=1.9832,=1.6999,=1.4831
2023-06-27,=1955.3100,=3075.4986,=2402223105177.2002,=1879599280813,=812578879228.3799,=1.9451,=0.7712,=1.9832,=1.6999,=1.4831
2023-06-26,=1956.8600,=3077.9352,=2410071492022.5098,=1882069334011,=814049350040.5599,=1.9517,=0.7774,=1.9850,=1.6998,=1.4828
2023-06-21,=1928.0800,=3031.8280,=2366503519931.6504,=1856501662205,=803373377437.0398,=1.9159,=0.7477,=1.9850,=1.6998,=1.4828
2023-06-20,=1929.8300,=3033.1115,=2362420796473.1797,=1855490658708,=803617936033.5499,=1.9114,=0.7393,=1.9850,=1.6997,=1.4828
2023-06-19,=1938.6600,=3045.6901,=2371952079941.5801,=1863769779070,=807228471614.3501,=1.9166,=0.7484,=1.9850,=1.6996,=1.4828
2023-06-16,=1935.2500,=3038.2686,=2369205914847.2202,=1854586959339,=805393427918.7001,=1.9083,=0.7352,=1.9850,=1.6994,=1.4828
2023-06-15,=1940.2600,=3045.6055,=2378609700143.9204,=1864992810690,=808109007208.4701,=1.9156,=0.7472,=1.9855,=1.6993,=1.4816
2023-06-14,=1923.3200,=3016.3418,=2363848854433.6797,=1855695598303,=803021963693.2902,=1.9018,=0.7271,=1.9855,=1.6992,=1.4816
2023-06-13,=1944.1600,=3049.0245,=2386642072824.0601,=1872747740864,=810117975165.6099,=1.9201,=0.7504,=1.9855,=1.6992,=1.4816
2023-06-12,=1953.6400,=3062.6441,=2400761593158.9502,=1883650770620,=814047106207.9700,=1.9309,=0.7582,=1.9855,=1.6992,=1.4816
2023-06-09,=1985.0100,=3111.8245,=2418132227718.0303,=1897527240602,=821038182876.8600,=1.9861,=0.8004,=1.9855,=1.6992,=1.4816
2023-06-08,=1950.0900,=3057.0792,=2375665443743.6099,=1867270969668,=807628355641.5400,=1.9512,=0.7769,=1.9850,=1.6989,=1.4816
2023-06-07,=1936.2500,=3035.3872,=2351769730076.4697,=1847761135979,=800853197790.0599,=1.9316,=0.7602,=1.9855,=1.6985,=1.4814
2023-06-06,=1944.3900,=3048.1425,=2359006051556.0195,=1853220208409,=803868366525.9001,=1.9375,=0.7660,=1.9855,=1.6985,=1.4814
2023-06-05,=1988.9400,=3117.9902,=2413260942347.9297,=1881329050769,=819450219658.0300,=1.9821,=0.7976,=1.9855,=1.6985,=1.4814
2023-06-02,=1990.7800,=3120.8730,=2408869471720.3203,=1880457689252,=819154743566.2700,=1.9785,=0.7926,=1.9855,=1.6985,=1.4814
2023-06-01,=1981.7900,=3106.7740,=2410930617481.2798,=1880239391802,=817463249550.1001,=1.9802,=0.7939,=1.9855,=1.6984,=1.4814
2023-05-31,=2003.1800,=3140.1155,=2434730599170.1504,=1901661165720,=825226483182.9801,=1.9996,=0.8085,=1.9865,=1.6984,=1.4809
2023-05-30,=2023.3700,=3171.7706,=2457097971089.3208,=1920379524727,=833636785987.3099,=2.0179,=0.8187,=1.9855,=1.6983,=1.4809
2023-05-29,=2026.6900,=3176.9731,=2463689365116.8696,=1927335777374,=835929815755.6700,=2.0233,=0.8210,=1.9850,=1.6981,=1.4809
2023-05-26,=1991.1900,=3121.3261,=2406742456042.5298,=1883684871420,=820644303562.6301,=1.9766,=0.7935,=1.9832,=1.6980,=1.4809
2023-05-25,=1993.0700,=3123.9738,=2411815415416.0303,=1881004884228,=821398409063.3898,=1.9804,=0.7959,=1.9832,=1.6977,=1.4809
2023-05-24,=1969.8900,=3087.6451,=2386138063878.7100,=1863318552863,=813536562448.0601,=1.9593,=0.7870,=1.9850,=1.6975,=1.4804
2023-05-23,=1987.4600,=3115.1905,=2411849120947.8696,=1886922998855,=822960055902.1599,=1.9804,=0.7962,=1.9850,=1.6974,=1.4804
2023-05-22,=2020.1700,=3166.4498,=2447216537638.9409,=1914846809470,=835188780528.7900,=2.0095,=0.8142,=1.9850,=1.6974,=1.4804
2023-05-19,=1974.9400,=3095.5680,=2378022454178.6904,=1872537090830,=817066270171.9802,=1.9527,=0.7822,=1.9832,=1.6973,=1.4804
2023-05-18,=2000.5700,=3135.7359,=2409802459628.9497,=1893431245784,=827412724028.3500,=1.9788,=0.7954,=1.9832,=1.6973,=1.4804
2023-05-17,=2007.6700,=3146.8635,=2414733235170.4805,=1893645076431,=828277626260.0901,=1.9829,=0.7992,=1.9850,=1.6971,=1.4791
2023-05-16,=1996.3000,=3129.0420,=2405906811777.7603,=1887192033475,=825494336744.0402,=1.9756,=0.7952,=1.9850,=1.6970,=1.4791
2023-05-15,=1998.8700,=3133.0745,=2411597009463.3101,=1889061406224,=826630566962.8501,=1.9803,=0.7966,=1.9850,=1.6967,=1.4791
2023-05-12,=2001.4400,=3137.0927,=2425510509970.3896,=1898239504674,=828081030333.0698,=1.9917,=0.8033,=1.9850,=1.6965,=1.4791
2023-05-11,=1996.0400,=3128.6343,=2410714786230.0503,=1889699134480,=824779200491.9800,=1.9796,=0.7969,=1.9832,=1.6963,=1.4791
2023-05-10,=1973.5100,=3093.3264,=2375354253704.8599,=1859699355017,=814568782582.8400,=1.9505,=0.7835,=1.9850,=1.6962,=1.4786
2023-05-09,=1977.8800,=3100.1772,=2388950046494.4595,=1872318552855,=819439213444.7900,=1.9617,=0.7903,=1.9850,=1.6959,=1.4786
2023-05-08,=1996.4700,=3129.3155,=2403547267396.6099,=1875839748217,=821931552622.5399,=1.9737,=0.7956,=1.9850,=1.6956,=1.4786
2023-05-05,=1974.5200,=3094.8997,=2375436504252.7998,=1854237260154,=813375169325.5701,=1.9506,=0.7841,=1.9850,=1.6956,=1.4786
2023-05-04,=1984.4600,=3110.4816,=2389083077830.9199,=1866815609934,=819816030691.6099,=1.9618,=0.7909,=1.9850,=1.6955,=1.4786
2023-04-28,=1937.4300,=3036.7669,=2329612917699.5596,=1815327318049,=771389359476.2500,=1.9238,=0.7641,=1.9855,=1.6953,=1.4780
2023-04-27,=1929.0300,=3023.6076,=2327167607252.3306,=1814231806071,=759502334348.7102,=1.9017,=0.7378,=1.9855,=1.6950,=1.4780
2023-04-26,=1918.1100,=3006.4828,=2300479933763.9102,=1789883956715,=746268010247.2201,=1.8867,=0.7189,=1.9855,=1.6948,=1.4780
2023-04-25,=1888.8400,=2960.6068,=2265701450165.4497,=1769868433728,=733156778606.6300,=1.8767,=0.7074,=1.9855,=1.6945,=1.4780
2023-04-24,=1897.9200,=2974.8429,=2267229134573.7202,=1767969381497,=734194387937.6501,=1.8791,=0.7107,=1.9865,=1.6942,=1.4777
2023-04-21,=1898.3000,=2975.4278,=2252113791367.3799,=1768139371681,=734083344630.9399,=1.8941,=0.7303,=1.9865,=1.6942,=1.4777
2023-04-20,=1926.6400,=3019.8571,=2276255909568.1602,=1787375583894,=742867606226.9402,=1.9183,=0.7599,=1.9865,=1.6942,=1.4777
2023-04-19,=1934.8500,=3032.5070,=2284643712193.4893,=1790735146021,=744834614957.4802,=1.9256,=0.7642,=1.9865,=1.6936,=1.4777
2023-04-18,=1943.8700,=3046.6477,=2292026872143.8804,=1798773319574,=748489520641.8199,=1.9319,=0.7691,=1.9865,=1.6931,=1.4777
2023-04-17,=1957.4500,=3067.9348,=2310220737611.3301,=1810936365326,=753606542927.5298,=1.9472,=0.7814,=1.9880,=1.6930,=1.4773
2023-04-14,=1941.9400,=3043.6194,=2292224090210.7998,=1795181607764,=748141142556.8002,=1.9314,=0.7688,=1.9880,=1.6930,=1.4773
2023-04-13,=1926.0500,=3018.7167,=2266879649595.5601,=1780379930635,=742088968659.0499,=1.9100,=0.7514,=1.9880,=1.6930,=1.4773
2023-04-12,=1922.0100,=3012.3920,=2265936390595.5596,=1780914075798,=742771266050.9099,=1.9103,=0.7517,=1.9880,=1.6929,=1.4773
2023-04-11,=1920.2400,=3009.6087,=2262317930905.6802,=1776051073548,=741964723396.6799,=1.9073,=0.7471,=1.9880,=1.6927,=1.4773
2023-04-10,=1925.9700,=3018.5992,=2267699867444.1592,=1778939868362,=743277146192.3097,=1.9118,=0.7530,=1.9881,=1.6924,=1.4772
2023-04-07,=1900.5600,=2978.7658,=2235106431831.8301,=1755738848502,=733493828386.0100,=1.8846,=0.7210,=1.9881,=1.6922,=1.4772
2023-04-06,=1897.9500,=2974.6783,=2233035240410.0400,=1755408965062,=732926332836.2902,=1.8828,=0.7194,=1.9881,=1.6919,=1.4772
2023-04-04,=1906.0100,=2987.3148,=2242056228416.2197,=1761916044774,=735762543558.2200,=1.8904,=0.7287,=1.9881,=1.6919,=1.4772
2023-04-03,=1904.2700,=2984.5908,=2236598084899.9302,=1754878507531,=734388798322.6499,=1.8858,=0.7221,=1.9881,=1.6918,=1.4772
2023-03-31,=1903.5700,=2983.4888,=2244673935960.5400,=1762335466969,=736147214270.5399,=1.8927,=0.7304,=1.9894,=1.6917,=1.4771
2023-03-30,=1900.5500,=2978.7473,=2241674230306.0903,=1760035669629,=731241506332.9641,=1.8930,=0.7313,=1.9894,=1.6916,=1.4771
2023-03-29,=1886.9800,=2957.4892,=2217180444922.6895,=1738127061933,=726898919893.8319,=1.8717,=0.7062,=1.9894,=1.6914,=1.4771
2023-03-28,=1888.9700,=2960.6073,=2211730422427.1196,=1731773626498,=723115788977.1310,=1.8643,=0.6971,=1.9894,=1.6913,=1.4771
2023-03-27,=1897.1300,=2973.3990,=2223669854270.5005,=1738714049497,=724724236237.9752,=1.8749,=0.7109,=1.9894,=1.6910,=1.4771
2023-03-24,=1915.7600,=3002.5941,=2256534927575.7896,=1762228014976,=734185506176.5870,=1.9027,=0.7408,=1.9914,=1.6908,=1.4771
2023-03-23,=1923.7500,=3015.1113,=2266773006186.3696,=1773489222798,=737785895577.2279,=1.9125,=0.7531,=1.9914,=1.6905,=1.4771
2023-03-22,=1924.0300,=3015.5581,=2267367280806.0498,=1747374963070,=737938782970.9390,=1.9130,=0.7540,=1.9914,=1.6903,=1.4771
