日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-07-09,=2128.7100,=2438.3500,=1511763725773.3604,=1334429007682,=872276323096.1859,=1.8855,=0.1685,=4.7384,=2.8015,=1.9111
2025-07-08,=2137.8300,=2448.8000,=1518372722139.0601,=1340759097839,=876019645158.4216,=1.9011,=0.1839,=4.7384,=2.8052,=1.9112
2025-07-07,=2035.6200,=2330.7300,=1443487155485.6899,=1275894397535,=833609691727.8839,=1.8056,=0.1070,=4.7384,=2.8079,=1.9114
2025-07-04,=2042.4900,=2338.6000,=1447401783428.1897,=1279123426949,=836505679794.5098,=1.8104,=0.1090,=4.7384,=2.8105,=1.9115
2025-07-03,=2056.0500,=2354.0600,=1455674187384.9402,=1287201265816,=842426832630.5598,=1.8207,=0.1111,=4.7384,=2.8108,=1.9119
2025-07-02,=2051.6400,=2348.7800,=1453340802832.1296,=1284072211776,=840367568476.4360,=1.8176,=0.1092,=4.7409,=2.8112,=1.9119
2025-07-01,=1993.8700,=2282.6500,=1409937722794.9099,=1247799604507,=817274974746.1942,=1.7633,=0.0919,=4.7409,=2.8113,=1.9143
2025-06-30,=2001.1000,=2290.9200,=1415906347121.2798,=1252940769243,=819958618545.0961,=1.7707,=0.0940,=4.7409,=2.8115,=1.9150
2025-06-27,=1955.6300,=2238.8700,=1381630091704.7100,=1224640255351,=801221562081.2681,=1.7279,=0.0781,=4.7409,=2.8153,=1.9150
2025-06-26,=1934.5200,=2214.6900,=1367345218532.0298,=1212129357406,=792493251088.0961,=1.7100,=0.0654,=4.7409,=2.8191,=1.9156
2025-06-25,=1955.8400,=2238.7500,=1380384711682.0898,=1223922234403,=799884517467.1921,=1.7259,=0.0762,=4.7447,=2.8209,=1.9156
2025-06-24,=1938.7100,=2219.1400,=1370257005812.7903,=1215182785058,=794493837165.9077,=1.7132,=0.0662,=4.7447,=2.8226,=1.9157
2025-06-23,=1907.2200,=2182.3600,=1346204900123.5300,=1194747974828,=781559159652.8721,=1.6817,=0.0482,=4.7447,=2.8234,=1.9157
2025-06-20,=1897.6000,=2171.3600,=1338691841021.0295,=1189366556569,=777500165996.4056,=1.6723,=0.0415,=4.7447,=2.8242,=1.9170
2025-06-19,=1890.6300,=2163.3700,=1333184525235.7200,=1183894621297,=774742215688.1761,=1.6654,=0.0375,=4.7447,=2.8315,=1.9170
2025-06-18,=1928.4600,=2206.1300,=1360969810668.1299,=1207802838738,=790373383427.8400,=1.6992,=0.0597,=4.7469,=2.8388,=1.9170
2025-06-17,=1919.4800,=2195.8500,=1354918315302.8999,=1203933400440,=786288589652.7040,=1.6916,=0.0530,=4.7469,=2.8431,=1.9175
2025-06-16,=1921.1500,=2197.7600,=1357199416076.3108,=1206126741070,=787205480188.0500,=1.6944,=0.0537,=4.7469,=2.8474,=1.9177
2025-06-13,=1911.4100,=2186.6200,=1348587173658.0601,=1200429862439,=780948044022.1838,=1.6861,=0.0497,=4.7469,=2.8485,=1.9180
2025-06-12,=1945.9700,=2220.5600,=1373253037838.1997,=1222777251727,=795480717500.4198,=1.7087,=0.0605,=4.7469,=2.8496,=1.9181
2025-06-11,=1953.8500,=2227.5200,=1381208440513.6704,=1229458424973,=798795985628.1799,=1.7161,=0.0619,=4.7520,=2.8505,=1.9181
2025-06-10,=1931.9900,=2202.6100,=1366255870728.7104,=1212642327691,=789784778109.5797,=1.6975,=0.0565,=4.7520,=2.8513,=1.9182
2025-06-09,=1953.1100,=2226,=1382968132846.2800,=1227231690352,=798215083602.2902,=1.7172,=0.0640,=4.7520,=2.8597,=1.9184
2025-06-06,=1930.3700,=2200.0800,=1365238907059.7598,=1211624910595,=788581278885.6802,=1.6952,=0.0539,=4.7520,=2.8682,=1.9191
2025-06-05,=1932.3300,=2202.3100,=1366147717816.4602,=1213059404677,=789403957704.3302,=1.6963,=0.0539,=4.7520,=2.8785,=1.9192
2025-06-04,=1922.7200,=2191.3600,=1357764842378.9099,=1205583564104,=785435313962.2899,=1.6859,=0.0493,=4.7559,=2.8887,=1.9192
2025-06-03,=1903.1700,=2169.0900,=1344921710922.1797,=1194293201102,=777298986424.9501,=1.6700,=0.0385,=4.7559,=2.8994,=1.9196
2025-05-30,=1906.6400,=2172.4000,=1347446535424.7205,=1195651698030,=778696599921.8899,=1.6723,=0.0399,=4.7559,=2.9101,=1.9203
2025-05-29,=1935.9700,=2204.7500,=1367118249426.3398,=1213352198022,=790632644727.8798,=1.6951,=0.0514,=4.7559,=2.9105,=1.9203
2025-05-28,=1914.9500,=2180.8100,=1351438583231.5903,=1199611118190,=781873928183.0200,=1.6756,=0.0419,=4.7559,=2.9109,=1.9208
2025-05-27,=1930.4400,=2197.4000,=1362540752266.8999,=1209262882668,=788252055646.0396,=1.6878,=0.0474,=4.7615,=2.9123,=1.9208
2025-05-26,=1951.4600,=2220.2800,=1377466387230.7598,=1222382844077,=796973965662.0002,=1.7051,=0.0535,=4.7615,=2.9136,=1.9218
2025-05-23,=1940.9400,=2208.3100,=1371535332081.1001,=1217156010167,=792792099707.4701,=1.6978,=0.0515,=4.7615,=2.9202,=1.9227
2025-05-22,=1966.9902,=2237.9500,=1388612975767.1201,=1233030952954,=803661011737.7898,=1.7198,=0.0583,=4.7615,=2.9269,=1.9227
2025-05-21,=1991.8055,=2266.1800,=1406734055583.2898,=1248721474161,=814044324513.3905,=1.7422,=0.0679,=4.7615,=2.9269,=1.9229
2025-05-20,=1991.8561,=2266.2400,=1407580880421.0098,=1249545385426,=813943399318.3700,=1.7433,=0.0679,=4.7888,=2.9270,=1.9229
2025-05-19,=1991.5427,=2265.8800,=1408352426436.1091,=1249563116310,=814026594080.2799,=1.7442,=0.0680,=4.7888,=2.9332,=1.9230
2025-05-16,=1996.9070,=2271.9900,=1411995181512.5601,=1251746610865,=816337433402.9801,=1.7487,=0.0707,=4.7888,=2.9394,=1.9231
2025-05-15,=1988.1612,=2262.0400,=1406289086576.7800,=1246987469258,=812739510113.4299,=1.7417,=0.0674,=4.7888,=2.9395,=1.9232
2025-05-14,=2034.5612,=2314.8300,=1439882573368.4602,=1275939760332,=831848475651.8801,=1.7833,=0.0783,=4.7888,=2.9395,=1.9235
2025-05-13,=2054.6738,=2337.7100,=1456263632973.8301,=1288052157915,=840225157302.0800,=1.8036,=0.0859,=4.8002,=2.9406,=1.9235
2025-05-12,=2023.7000,=2302.4700,=1431571774970.6504,=1269777550186,=828066548207.4698,=1.7730,=0.0750,=4.8002,=2.9416,=1.9235
2025-05-09,=1965.4400,=2236.1900,=1390236875681.8303,=1234556234572,=803514319846.8103,=1.7218,=0.0587,=4.8002,=2.9455,=1.9238
2025-05-08,=1998.1600,=2273.4100,=1413884063710.8101,=1255221638295,=817130274032.1300,=1.7511,=0.0697,=4.8002,=2.9493,=1.9255
2025-05-07,=1968.8900,=2240.1100,=1390237987020.4700,=1237117270198,=804781619057.8601,=1.7218,=0.0588,=4.8002,=2.9595,=1.9255
2025-05-06,=1964.4700,=2235.0800,=1385683768864.2305,=1233438137252,=802839258643.3699,=1.7162,=0.0554,=4.8060,=2.9696,=1.9255
2025-04-30,=1916.8400,=2180.8900,=1352592423069.9502,=1203855475278,=783227879604.9199,=1.6752,=0.0418,=4.8060,=2.9747,=1.9265
2025-04-29,=1911.9800,=2175.3600,=1350961115286.6997,=1202070658718,=771276842803.1200,=1.6326,=0.0192,=4.8060,=2.9798,=1.9267
2025-04-28,=1922.8400,=2187.6600,=1358123239063.6499,=1208608342603,=775514889692.1700,=1.6441,=0.0260,=4.8060,=2.9799,=1.9267
2025-04-25,=1922.7200,=2187.5200,=1358455905266.7402,=1210466943164,=772335595419.1899,=1.6501,=0.0295,=4.8060,=2.9800,=1.9287
2025-04-24,=1905.0300,=2167.3900,=1346639835010.9199,=1201272696469,=764427493512.3500,=1.6282,=0.0178,=4.8121,=2.9853,=1.9287
2025-04-23,=1928.0300,=2193.5500,=1363274153536.0803,=1215756927576,=772499334575.3402,=1.6514,=0.0288,=4.8121,=2.9906,=1.9290
2025-04-22,=1916.9700,=2180.9700,=1354289511388.8098,=1208279875659,=767707207696.2501,=1.6369,=0.0199,=4.8121,=2.9924,=1.9292
2025-04-21,=1926.8400,=2192.2000,=1362575928543.0200,=1215749978709,=771622011207.8199,=1.6489,=0.0268,=4.8121,=2.9942,=1.9294
2025-04-18,=1918.6300,=2182.8600,=1356338631813.2900,=1210096375088,=768137966303.0698,=1.6414,=0.0213,=4.8121,=2.9943,=1.9296
2025-04-17,=1925.5000,=2190.6800,=1361620590964.1003,=1215317244505,=770725958748.7496,=1.6481,=0.0255,=4.8181,=2.9944,=1.9296
2025-04-16,=1934.6300,=2201.0600,=1369087143018.8201,=1221333603101,=774423738169.6300,=1.6575,=0.0283,=4.8181,=2.9944,=1.9296
2025-04-15,=1946.0600,=2214.0700,=1379431506737.9895,=1230454055025,=779338223534.1798,=1.6701,=0.0324,=4.8181,=2.9944,=1.9297
2025-04-14,=1954.9300,=2224.1600,=1386342453462.2700,=1236859963655,=782427623012.2997,=1.6793,=0.0359,=4.8181,=2.9965,=1.9298
2025-04-11,=1942.5300,=2210.0600,=1376388776149.6104,=1227873156160,=777429615163.2400,=1.6672,=0.0318,=4.8181,=2.9986,=1.9300
2025-04-10,=1942.4700,=2209.9900,=1374852473554.6997,=1226872013936,=777303963451.6001,=1.6654,=0.0311,=4.8189,=2.9991,=1.9300
2025-04-09,=1893.6300,=2154.4200,=1341329848656.5300,=1196105383021,=757826649400.2900,=1.6250,=0.0166,=4.8189,=2.9995,=1.9303
2025-04-08,=1877.8100,=2136.4300,=1329804342347.0298,=1186222944689,=751435640734.1500,=1.6110,=0.0125,=4.8189,=3.0020,=1.9308
2025-04-07,=1867.7700,=2125,=1321066461759.2498,=1180186756802,=747777016677.7501,=1.6005,=0.0083,=4.8189,=3.0045,=1.9324
2025-04-03,=2114,=2405.1400,=1494009926462.5698,=1332525785797,=847572644530.7302,=1.8100,=0.0728,=4.8189,=3.0060,=1.9325
2025-04-02,=2160.2600,=2457.7700,=1525423148118.7800,=1359725298557,=867173765052.6899,=1.8480,=0.0860,=4.8213,=3.0074,=1.9325
2025-04-01,=2165.3400,=2463.5500,=1530424540049.4202,=1361977481645,=869207497751.3799,=1.8541,=0.0930,=4.8213,=3.0155,=1.9325
2025-03-31,=2138.9300,=2433.5000,=1511243130007.2104,=1345164480482,=858064553600.4097,=1.8308,=0.0771,=4.8213,=3.0235,=1.9328
2025-03-28,=2205.1800,=2508.8700,=1557797156565.5996,=1382545446319,=884867114259.9003,=1.8868,=0.1313,=4.8213,=3.0244,=1.9329
2025-03-27,=2224.4400,=2530.7900,=1572140196724.3999,=1395971169482,=892147330999.9999,=1.9036,=0.1502,=4.8213,=3.0252,=1.9338
2025-03-26,=2261,=2572.3800,=1598555185353.2903,=1419639578823,=906485425777.8298,=1.9356,=0.2032,=4.8274,=3.0271,=1.9338
2025-03-25,=2234.2800,=2541.9800,=1578633648746,=1401686544818,=896172939197.1801,=1.9115,=0.1630,=4.8274,=3.0289,=1.9338
2025-03-24,=2212.0400,=2516.6900,=1561886170741.3796,=1388068116539,=886202024253.4701,=1.8912,=0.1373,=4.8274,=3.0347,=1.9341
2025-03-21,=2224.2200,=2530.5300,=1569505585841.9998,=1394356619430,=891138186283.2198,=1.9004,=0.1450,=4.8274,=3.0404,=1.9348
2025-03-20,=2252.5800,=2562.8100,=1588562988110.8501,=1411425076613,=902760853039.8800,=1.9235,=0.1821,=4.8274,=3.0445,=1.9351
2025-03-19,=2275.6100,=2589.0100,=1604301997404.1702,=1424722070732,=911894756549.8500,=1.9426,=0.2067,=4.8368,=3.0485,=1.9351
2025-03-18,=2290.2700,=2605.6900,=1614140088861.8999,=1433382456031,=917904633860.8600,=1.9545,=0.2201,=4.8368,=3.0510,=1.9351
2025-03-17,=2277.1500,=2590.7600,=1605707676017.6899,=1425554997526,=912413571182.4301,=1.9439,=0.2098,=4.8368,=3.0536,=1.9351
2025-03-14,=2262.8500,=2574.4900,=1594458337411.7500,=1415928572089,=906864595072.2900,=1.9303,=0.1931,=4.8368,=3.0541,=1.9351
2025-03-13,=2223.7800,=2530.0400,=1567050538695.0698,=1391465379915,=891042051067.2200,=1.8971,=0.1429,=4.8368,=3.0547,=1.9354
2025-03-12,=2242.9700,=2551.8700,=1583460329674.2300,=1405053909926,=898949613529.9199,=1.9170,=0.1675,=4.8442,=3.0581,=1.9354
2025-03-11,=2247.2800,=2556.7800,=1586454610139.5896,=1406320774307,=900618657153.2800,=1.9227,=0.1774,=4.8442,=3.0615,=1.9364
2025-03-10,=2239.9500,=2548.4400,=1582172748338.9902,=1401985729525,=897962783653,=1.9175,=0.1677,=4.8442,=3.0617,=1.9365
2025-03-07,=2225.5800,=2532.0800,=1568955027376.2700,=1390804430722,=892100165898.2498,=1.9015,=0.1461,=4.8442,=3.0618,=1.9366
2025-03-06,=2243.7900,=2552.8000,=1582623552318.3997,=1402391601354,=899302161877.3499,=1.9181,=0.1687,=4.8442,=3.0650,=1.9370
2025-03-05,=2203.2900,=2506.7300,=1553487744258.4692,=1376166811386,=883418553586.1501,=1.8827,=0.1280,=4.8443,=3.0682,=1.9370
2025-03-04,=2240.4100,=2548.9600,=1581720348096.3796,=1400380527693,=898698181351.3298,=1.9170,=0.1661,=4.8443,=3.0704,=1.9372
2025-03-03,=2233.9200,=2541.5700,=1580562918005.3997,=1398103782603,=896383046594.6602,=1.9156,=0.1641,=4.8443,=3.0725,=1.9380
2025-02-28,=2225.2300,=2531.6900,=1573945834419.7097,=1393471351185,=892238570916.4397,=1.9075,=0.1536,=4.8443,=3.0731,=1.9388
2025-02-27,=2273,=2586.0400,=1606630509083.6008,=1423195788292,=911512815999.5900,=1.9472,=0.2066,=4.8443,=3.0737,=1.9401
2025-02-26,=2302.0100,=2619.0500,=1626194446242.3196,=1441538551556,=922742532446.1700,=1.9709,=0.2350,=4.8497,=3.0759,=1.9388
2025-02-25,=2229.5200,=2536.5600,=1572058727476.9705,=1393266176477,=893370102941.6702,=1.9053,=0.1504,=4.8497,=3.0780,=1.9388
2025-02-24,=2225.8400,=2532.3800,=1567515930646.9500,=1389964676270,=892222252388.5802,=1.8998,=0.1449,=4.8497,=3.0790,=1.9401
2025-02-21,=2202.9200,=2506.3100,=1549292926515.0701,=1372996859238,=883053577925.7897,=1.8777,=0.1223,=4.8497,=3.0800,=1.9430
2025-02-20,=2189.2800,=2490.7900,=1540862014202.2192,=1365585328261,=877677160879.9301,=1.8675,=0.1097,=4.8497,=3.0802,=1.9431
2025-02-19,=2214.5500,=2519.5300,=1559291658076.1201,=1382321220644,=887956764592.4899,=1.8898,=0.1339,=4.8538,=3.0803,=1.9431
2025-02-18,=2180.2100,=2480.4700,=1533338003681.8601,=1358955431158,=874034441332.5801,=1.8584,=0.0999,=4.8538,=3.0836,=1.9433
2025-02-17,=2215.5100,=2520.6300,=1559233782157.8904,=1382854800600,=887981092014.3300,=1.8898,=0.1326,=4.8538,=3.0869,=1.9436
2025-02-14,=2199.4300,=2502.3400,=1547803702381.8103,=1371422641887,=881962689942.6401,=1.8759,=0.1157,=4.8538,=3.0898,=1.9440
2025-02-13,=2187.6700,=2488.9600,=1539614196385.8696,=1363339894268,=877399141509.7001,=1.8660,=0.1087,=4.8538,=3.0927,=1.9459
2025-02-12,=2217.0600,=2522.3900,=1560192339823.0898,=1381720988909,=889130351560.7001,=1.8909,=0.1329,=4.8560,=3.0934,=1.9459
2025-02-11,=2197.0900,=2499.6700,=1546279711083.2402,=1369862345964,=881330509669.5400,=1.8741,=0.1131,=4.8560,=3.0942,=1.9470
2025-02-10,=2238.6900,=2547,=1576628453633.9502,=1395475954445,=898029722152.3400,=1.9108,=0.1509,=4.8560,=3.0958,=1.9471
2025-02-07,=2264.3200,=2576.1600,=1595830481640.8701,=1411703835566,=908702893225.3800,=1.9341,=0.1859,=4.8560,=3.0974,=1.9494
2025-02-06,=2181.4400,=2481.8700,=1534381481703.0803,=1356276796890,=875310154473.4303,=1.8596,=0.1019,=4.8560,=3.0986,=1.9496
2025-02-05,=2137.8700,=2432.3000,=1501912735419.3198,=1328458864580,=857878605888.8801,=1.8203,=0.0756,=4.8615,=3.0998,=1.9496
2025-01-27,=2137.8600,=2432.2900,=1502771907024.5796,=1326919725957,=858126225603.4104,=1.8213,=0.0757,=4.8615,=3.1034,=1.9499
2025-01-24,=2174.9400,=2474.4800,=1529296214723.4094,=1308377167272,=873214166940.2001,=1.8535,=0.0914,=4.8615,=3.1071,=1.9506
2025-01-23,=2135.3200,=2429.3600,=1500938494184.8997,=1282685447722,=857384456671.0602,=1.8191,=0.0751,=4.8615,=3.1081,=1.9512
2025-01-22,=2146.3100,=2441.8700,=1506297042160.2300,=1288129908470,=861682485963.5099,=1.8256,=0.0758,=4.8615,=3.1091,=1.9520
2025-01-21,=2180.4500,=2479.6600,=1530829733421.9194,=1308587604248,=875714503557.6001,=1.8541,=0.0909,=4.8699,=3.1092,=1.9520
2025-01-20,=2210.5000,=2513.8400,=1556740804833.7300,=1328645324719,=887806100542.5200,=1.8854,=0.1239,=4.8699,=3.1093,=1.9521
2025-01-17,=2201.1600,=2503.2200,=1552511987026.2998,=1323449797114,=883410045387.5299,=1.8803,=0.1183,=4.8699,=3.1121,=1.9534
2025-01-16,=2208.1000,=2511.1100,=1558855891005.0698,=1326835703384,=885853096316.5400,=1.8880,=0.1248,=4.8699,=3.1150,=1.9535
2025-01-15,=2178.8200,=2477.8100,=1537585847340.0898,=1309753283963,=874240845702.0502,=1.8622,=0.1012,=4.8699,=3.1184,=1.9546
2025-01-14,=2166.6600,=2463.9900,=1525409296589.1396,=1299507103116,=869543645972.2500,=1.8475,=0.0848,=4.8761,=3.1218,=1.9546
2025-01-13,=2094.4600,=2381.8800,=1475760370295.1091,=1255921245735,=840538307604.2999,=1.7874,=0.0683,=4.8761,=3.1218,=1.9552
2025-01-10,=2086.6500,=2372.9900,=1470571657436.4402,=1252239577040,=837353779873.8098,=1.7811,=0.0655,=4.8761,=3.1219,=1.9557
2025-01-09,=2158.0500,=2454.1900,=1522903261250.1702,=1296398493111,=865871370622.2300,=1.8445,=0.0821,=4.8761,=3.1221,=1.9563
2025-01-08,=2171.7700,=2469.8000,=1533482141637.2402,=1305068688334,=871274172414.2400,=1.8573,=0.0915,=4.8761,=3.1222,=1.9564
2025-01-07,=2176.9200,=2475.6500,=1535382063909.7498,=1306811648124,=873076167360.4901,=1.8596,=0.0944,=4.8840,=3.1233,=1.9564
2025-01-06,=2164.2500,=2461.2500,=1530261469602.0100,=1300436616621,=868043095196.5800,=1.8534,=0.0873,=4.8840,=3.1244,=1.9571
2025-01-03,=2155.2800,=2450.6000,=1522066379677.1499,=1293362422397,=863888659343.3201,=1.8429,=0.0809,=4.8840,=3.1309,=1.9575
2025-01-02,=2208.4200,=2511.0200,=1558163132656.0398,=1324164143177,=885453049635.5199,=1.8867,=0.1178,=4.8840,=3.1374,=1.9577
2024-12-31,=2264.6800,=2574.9900,=1597917759563.1304,=1358650104878,=907997553427.2104,=1.9348,=0.1743,=4.8840,=3.1411,=1.9580
2024-12-30,=2326.0100,=2644.7200,=1639571075255.5005,=1394782294369,=932633284715.4200,=1.9857,=0.2330,=4.8926,=3.1449,=1.9580
2024-12-27,=2320.5700,=2638.5400,=1637178614784.5996,=1391332789344,=930575923945.5402,=1.9828,=0.2310,=4.8926,=3.1453,=1.9580
2024-12-26,=2332.1900,=2651.7500,=1646531931919.9500,=1397906073827,=935735747607.8604,=1.9942,=0.2384,=4.8926,=3.1456,=1.9580
2024-12-25,=2340.6800,=2661.4000,=1655757671561.9900,=1404100161945,=938972073547.3600,=2.0053,=0.2487,=4.8926,=3.1459,=1.9580
2024-12-24,=2357.7600,=2680.8200,=1666814237361.9297,=1410912770946,=945951361747.5500,=2.0187,=0.2569,=4.8926,=3.1462,=1.9580
2024-12-23,=2316.3400,=2633.7300,=1635313925101.8101,=1385489321665,=929066632408.0699,=1.9806,=0.2273,=4.9033,=3.1468,=1.9577
2024-12-20,=2317.6500,=2635.2200,=1638924219317.5701,=1387428915885,=929158120301.2900,=1.9850,=0.2311,=4.9033,=3.1474,=1.9577
2024-12-19,=2331.3800,=2650.5700,=1649664385660.6096,=1388074553226,=934764110240.1196,=1.9972,=0.2407,=4.9033,=3.1513,=1.9577
2024-12-18,=2335.7100,=2655.4900,=1655898023799.3101,=1391876878438,=936524300563.1998,=2.0048,=0.2467,=4.9033,=3.1552,=1.9577
2024-12-17,=2340.2000,=2659.7600,=1660127640446.4299,=1394789737104,=938149703773.4100,=2.0080,=0.2484,=4.9033,=3.1563,=1.9577
2024-12-16,=2358.0500,=2680.0500,=1578241243515.4392,=1344092840686,=898614856418.4401,=1.9667,=0.2136,=4.9085,=3.1574,=1.9575
2024-12-13,=2394.5300,=2721.5100,=1601555561690.2998,=1363323722545,=910907526808.1500,=1.9958,=0.2378,=4.9085,=3.1597,=1.9575
2024-12-12,=2460.2900,=2796.2600,=1646158028533.4299,=1401711569577,=936278931511.5900,=2.0513,=0.2774,=4.9085,=3.1621,=1.9575
2024-12-11,=2454.7700,=2789.9700,=1641378509864.8401,=1396984258268,=934008373918.4399,=2.0454,=0.2695,=4.9085,=3.1621,=1.9575
2024-12-10,=2439.0300,=2772.0900,=1634114192227.8296,=1390281769935,=928021273781.8800,=2.0363,=0.2617,=4.9085,=3.1621,=1.9575
2024-12-09,=2434.4200,=2766.8500,=1632830798523.5703,=1389891235736,=926389599915.6595,=2.0347,=0.2604,=4.9131,=3.1676,=1.9571
2024-12-06,=2467.4300,=2804.3700,=1655864902293.0801,=1408814802063,=939037372997.9000,=2.0635,=0.2848,=4.9131,=3.1732,=1.9571
2024-12-05,=2458.3600,=2794.0600,=1647219783597.0994,=1406112280609,=935459972576.8600,=2.0636,=0.2850,=4.9131,=3.1733,=1.9571
2024-12-04,=2455.4900,=2790.8000,=1646061714109.1699,=1404592821347,=934760576347.7004,=2.0622,=0.2830,=4.9131,=3.1735,=1.9571
2024-12-03,=2526.8800,=2871.9400,=1695077136315.8501,=1446174717922,=962276829148.3101,=2.1236,=0.3236,=4.9131,=3.1744,=1.9571
2024-12-02,=2522.9520,=2867.4700,=1691729122271.2700,=1443592927917,=960477879103.5900,=2.1194,=0.3223,=4.9147,=3.1753,=1.9564
2024-11-29,=2512.7600,=2855.8900,=1684025777101.5596,=1436792723876,=956612387323.1300,=2.1097,=0.3204,=4.9147,=3.1769,=1.9564
2024-11-28,=2476.3800,=2814.5400,=1659523064699.7800,=1415885127714,=942689285076.2300,=2.0790,=0.2978,=4.9147,=3.1785,=1.9564
2024-11-27,=2491.9100,=2832.1900,=1670188519819.6506,=1425004968040,=948809282001.2000,=2.0924,=0.3076,=4.9147,=3.1786,=1.9564
2024-11-26,=2435.5400,=2768.1200,=1631452998998.4998,=1392841252333,=927387440240.4196,=2.0439,=0.2680,=4.9147,=3.1788,=1.9564
2024-11-25,=2443.9900,=2777.7300,=1638104117997.7693,=1396943304799,=930718991818.9000,=2.0522,=0.2786,=4.9154,=3.1807,=1.9563
2024-11-22,=2431.6000,=2763.6500,=1627407923487.9304,=1390082650052,=925882891391.1500,=2.0388,=0.2655,=4.9154,=3.1826,=1.9563
2024-11-21,=2546.2700,=2893.9500,=1705578818435.2100,=1456701861530,=969412585043.2098,=2.1367,=0.3269,=4.9154,=3.1854,=1.9563
2024-11-20,=2544.3500,=2891.7700,=1704618295484.6902,=1454803402716,=969005451130.5498,=2.1355,=0.3264,=4.9154,=3.1882,=1.9563
2024-11-19,=2560.4200,=2910.0200,=1716462843267.3606,=1465547648608,=975491412403.3602,=2.1504,=0.3333,=4.9154,=3.1904,=1.9563
2024-11-18,=2489.3100,=2829.2100,=1664317200905.5095,=1422693321036,=947869016976.0404,=2.0850,=0.3018,=4.9174,=3.1927,=1.9557
2024-11-15,=2541.1300,=2888.1100,=1698289684689.1899,=1450477681514,=968468050127.0100,=2.1276,=0.3249,=4.9174,=3.1941,=1.9557
2024-11-14,=2636.3400,=2996.3200,=1761972854781.3501,=1505807741586,=1004616476864.0300,=2.2074,=0.3585,=4.9174,=3.1955,=1.9557
2024-11-13,=2713.6600,=3084.1900,=1812628203197.1809,=1547274963533,=1034043790899.1400,=2.2708,=0.3803,=4.9174,=3.1957,=1.9557
2024-11-12,=2698.1200,=3066.5300,=1799840733106.8398,=1537366981199,=1027810724700.4600,=2.2548,=0.3746,=4.9174,=3.1959,=1.9557
2024-11-11,=2734.6900,=3108.1000,=1824219360042.3496,=1559603084155,=1041493113244.0502,=2.2853,=0.3816,=4.9195,=3.2002,=1.9552
2024-11-08,=2662.1500,=3025.6500,=1774027232318.1296,=1517973595041,=1013394438551.3002,=2.2225,=0.3655,=4.9195,=3.2044,=1.9552
2024-11-07,=2650.0500,=3011.8900,=1765720731731.8701,=1510701470263,=1009358959919.0004,=2.2121,=0.3628,=4.9195,=3.2046,=1.9552
2024-11-06,=2673.2000,=3038.2000,=1784385469308.7295,=1522817375629,=1018554524685.8096,=2.2354,=0.3690,=4.9195,=3.2047,=1.9552
2024-11-05,=2701.5200,=3070.3900,=1803854116160.1201,=1539773109655,=1029077389921.9705,=2.2598,=0.3760,=4.9195,=3.2060,=1.9552
2024-11-04,=2638.2000,=2998.4300,=1762527104932.0601,=1505763951342,=1004632614291.7898,=2.2081,=0.3607,=4.9217,=3.2074,=1.9546
2024-11-01,=2623.0800,=2981.2400,=1751117840139.5806,=1495313776603,=998386417754.4000,=2.1938,=0.3557,=4.9217,=3.2076,=1.9546
2024-10-31,=2702.6200,=3071.6400,=1807819341944.9600,=1542084180095,=1028842713207.6504,=2.2648,=0.3761,=4.9217,=3.2078,=1.9546
2024-10-30,=2613.9800,=2970.4400,=1751689932336.3208,=1490895709397,=993318017983.8384,=2.1854,=0.3488,=4.9217,=3.2084,=1.9546
2024-10-29,=2589.4600,=2942.5700,=1739688400133.9302,=1479081541218,=985476941398.4800,=2.1855,=0.3490,=4.9217,=3.2090,=1.9546
2024-10-28,=2657.6100,=3020.0200,=1790013234807.5500,=1517616194583,=1012202829877.2760,=2.2430,=0.3687,=4.9454,=3.2103,=1.9535
2024-10-25,=2667.2100,=3030.9300,=1799087076490.9695,=1519887792225,=1015934148254.3002,=2.2555,=0.3728,=4.9454,=3.2116,=1.9535
2024-10-24,=2473.9200,=2811.2800,=1662520742784.9998,=1408415170189,=943418099180.3700,=2.0886,=0.3064,=4.9454,=3.2118,=1.9535
2024-10-23,=2562.9500,=2912.4500,=1719784795386.0098,=1456848129723,=978149618940.3160,=2.1605,=0.3411,=4.9454,=3.2121,=1.9535
2024-10-22,=2439.0900,=2771.7000,=1632984430890.2600,=1386245102825,=931458759515.8101,=2.0515,=0.2813,=4.9454,=3.2126,=1.9535
2024-10-21,=2380.4300,=2705.0400,=1594076659727.2998,=1349856550252,=909070759133.9418,=2.0026,=0.2485,=4.9551,=3.2132,=1.9534
2024-10-18,=2309.7600,=2624.7400,=1546610489183.3298,=1308458854912,=881633420424.1841,=1.9430,=0.1886,=4.9551,=3.2133,=1.9534
2024-10-17,=2205.5600,=2506.2700,=1475294808645.0801,=1251714139653,=840997384577.3899,=1.8533,=0.0895,=4.9551,=3.2134,=1.9535
2024-10-16,=2239.6000,=2544.9500,=1497753332432.3701,=1270910381300,=854040110905.6821,=1.8815,=0.1166,=4.9551,=3.2146,=1.9546
2024-10-15,=2299.0500,=2612.5100,=1541599481597.8899,=1304662609225,=876962874357.0498,=1.9366,=0.1830,=4.9551,=3.2157,=1.9552
