日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-07-09,=7871.8600,=10756.9700,=1818241453982.6504,=1572593864983,=795427326511.9301,=0.7719,=0.0797,=1.8548,=1.1822,=0.9048
2025-07-08,=7872.9800,=10747.3800,=1816414772188.1001,=1570757494513,=796174073939.1501,=0.7704,=0.0781,=1.8551,=1.1824,=0.9048
2025-07-07,=7816.9600,=10670.9100,=1802376756196.9397,=1558629457173,=787642671398.9302,=0.7645,=0.0713,=1.8551,=1.1826,=0.9051
2025-07-04,=7771.4500,=10608.5600,=1791891075846.2002,=1549336836804,=782578969685.8701,=0.7600,=0.0613,=1.8551,=1.1827,=0.9051
2025-07-03,=7771.7400,=10608.9500,=1790622984153.5400,=1548187222083,=781950348707.9301,=0.7595,=0.0601,=1.8551,=1.1828,=0.9083
2025-07-02,=7790.8800,=10634.9700,=1793362302391.7795,=1550106611147,=783743441221.6299,=0.7606,=0.0618,=1.8551,=1.1828,=0.9091
2025-07-01,=7694.0800,=10502.8300,=1771975604744.2998,=1530883429045,=772178515543.6500,=0.7515,=0.0437,=1.8570,=1.1828,=0.9091
2025-06-30,=7705.5100,=10509.5300,=1777296038326.2300,=1535275823092,=773666617591.5900,=0.7530,=0.0458,=1.8570,=1.1829,=0.9091
2025-06-27,=7712.0300,=10514.8600,=1778256985327.6899,=1536787734835,=774321377767.1801,=0.7533,=0.0458,=1.8570,=1.1829,=0.9100
2025-06-26,=7695.0200,=10489.0300,=1776538012803.5798,=1535346724585,=772928097161.9698,=0.7524,=0.0450,=1.8570,=1.1830,=0.9106
2025-06-25,=7726.5300,=10523.8100,=1781369355486.1399,=1539357847965,=774829754151.7500,=0.7543,=0.0470,=1.8570,=1.1832,=0.9124
2025-06-24,=7674.4700,=10450.6000,=1771921646735.4500,=1531176812382,=771353795446.2501,=0.7501,=0.0406,=1.8584,=1.1833,=0.9124
2025-06-23,=7531.3500,=10255.7000,=1738728452565.9399,=1502842755054,=757428143837.7202,=0.7361,=0.0225,=1.8584,=1.1833,=0.9144
2025-06-20,=7515.1800,=10231.7000,=1734001136827.7705,=1483237156357,=755439450672.3899,=0.7340,=0.0181,=1.8584,=1.1833,=0.9147
2025-06-19,=7518.8400,=10232.2800,=1734232985957.2302,=1482643679479,=755556544808.3099,=0.7340,=0.0177,=1.8584,=1.1834,=0.9151
2025-06-18,=7639.1100,=10395.9500,=1761655364609.3103,=1506023280360,=767947278285.6901,=0.7456,=0.0318,=1.8584,=1.1835,=0.9156
2025-06-17,=7666.7100,=10433.5100,=1768469545468.7100,=1512003980992,=770994501486.4601,=0.7485,=0.0359,=1.8609,=1.1837,=0.9156
2025-06-16,=7628.6800,=10381.1000,=1758517035716.6802,=1503665714287,=766515308781.7401,=0.7443,=0.0294,=1.8609,=1.1842,=0.9156
2025-06-13,=7642.4700,=10399.3500,=1741701948009.6296,=1503082238652,=769247593669.5499,=0.7354,=0.0194,=1.8609,=1.1846,=0.9163
2025-06-12,=7673.4200,=10437.0600,=1746436339036.3003,=1507526745001,=771719294868.7699,=0.7373,=0.0218,=1.8609,=1.1849,=0.9173
2025-06-11,=7694.4000,=10456.5400,=1751719066315.4602,=1511617487189,=773711247151.0598,=0.7391,=0.0242,=1.8609,=1.1851,=0.9183
2025-06-10,=7651.4300,=10386.1900,=1743893055558.6899,=1504551296189,=770886843181.1699,=0.7349,=0.0186,=1.8615,=1.1851,=0.9183
2025-06-09,=7682.4300,=10428.2600,=1750060958788.6499,=1509465345259,=774030678349.3400,=0.7375,=0.0214,=1.8615,=1.1851,=0.9201
2025-06-06,=7694.4600,=10444.5900,=1753799460768.3401,=1513382186776,=776017309155.9799,=0.7391,=0.0226,=1.8615,=1.1853,=0.9238
2025-06-05,=7635.3600,=10364.3700,=1741719596199.6799,=1502773561098,=769709526172.9099,=0.7340,=0.0174,=1.8615,=1.1855,=0.9240
2025-06-04,=7643.1300,=10371.3800,=1744157593179.9602,=1505026677587,=770885896706.6101,=0.7349,=0.0178,=1.8615,=1.1862,=0.9246
2025-06-03,=7622.2200,=10343,=1740474818713.0403,=1501475257115,=769790625744.9899,=0.7333,=0.0162,=1.8615,=1.1868,=0.9246
2025-05-30,=7648.0400,=10378.0500,=1745816435947.4700,=1506600582963,=774385219693.5302,=0.7356,=0.0178,=1.8615,=1.1869,=0.9246
2025-05-29,=7657.9600,=10391.5100,=1746453469424.5100,=1506820773568,=774791000474.4301,=0.7358,=0.0182,=1.8615,=1.1869,=0.9263
2025-05-28,=7594.2800,=10302.7000,=1733715638998.0100,=1495349648947,=767940541444.7700,=0.7303,=0.0138,=1.8615,=1.1873,=0.9310
2025-05-27,=7593.2200,=10291.5800,=1732750056968.8398,=1494915474921,=767339948576.4100,=0.7295,=0.0130,=1.8615,=1.1878,=0.9318
2025-05-26,=7648.9700,=10367.1500,=1744700336347.0305,=1505687323607,=774344108788.2098,=0.7346,=0.0162,=1.8628,=1.1878,=0.9318
2025-05-23,=7628.2000,=10339,=1742513905426.2100,=1503616546852,=773588365855.5198,=0.7337,=0.0158,=1.8628,=1.1878,=0.9325
2025-05-22,=7706.7930,=10444.4900,=1760633127125.1699,=1519075128684,=782006753836.9700,=0.7413,=0.0207,=1.8628,=1.1878,=0.9340
2025-05-21,=7763.2415,=10520.9900,=1771109977015.2600,=1527843196624,=786253228655.0200,=0.7457,=0.0256,=1.8628,=1.1879,=0.9348
2025-05-20,=7756.5807,=10511.9600,=1769358271281.5901,=1526135545431,=785493755675.6599,=0.7449,=0.0240,=1.8628,=1.1881,=0.9352
2025-05-19,=7740.7721,=10490.5400,=1767416239498.9202,=1524077009556,=785019076464.9498,=0.7441,=0.0227,=1.8647,=1.1882,=0.9352
2025-05-16,=7734.1822,=10481.6100,=1767991999068.1899,=1524655311694,=784849150717.4498,=0.7444,=0.0232,=1.8647,=1.1884,=0.9356
2025-05-15,=7767.9147,=10527.3200,=1775476226660.8198,=1531407396031,=787444815801.0502,=0.7475,=0.0264,=1.8647,=1.1886,=0.9361
2025-05-14,=7853.6799,=10643.5600,=1793604211028.6797,=1546612034865,=797052315771.6199,=0.7551,=0.0378,=1.8647,=1.1886,=0.9361
2025-05-13,=7851.9038,=10641.1500,=1794066948255.0598,=1546161568522,=799286254501.2499,=0.7553,=0.0378,=1.8647,=1.1887,=0.9363
2025-05-12,=7792.4000,=10560.5100,=1779863238516.2000,=1533698965849,=793854879508.6499,=0.7493,=0.0285,=1.8660,=1.1888,=0.9363
2025-05-09,=7705.2700,=10442.4200,=1761359330449.8098,=1517328105334,=784789402887.7000,=0.7416,=0.0208,=1.8660,=1.1889,=0.9373
2025-05-08,=7727.4300,=10472.4600,=1764654139104.3298,=1519961078065,=786401449312.4298,=0.7429,=0.0212,=1.8660,=1.1890,=0.9399
2025-05-07,=7727.7400,=10472.8800,=1767289892986.7700,=1521882020383,=788082763384.2301,=0.7441,=0.0216,=1.8660,=1.1891,=0.9404
2025-05-06,=7679.0600,=10406.9100,=1755045283466.9199,=1511944704867,=783085666280.3700,=0.7389,=0.0188,=1.8660,=1.1892,=0.9423
2025-04-30,=7557.8700,=10242.6700,=1727336185140.6101,=1487746040953,=768741554097.3401,=0.7272,=0.0114,=1.8667,=1.1893,=0.9423
2025-04-29,=7621.7800,=10329.2700,=1742914068753.1897,=1500684649358,=775454953909.8099,=0.7429,=0.0204,=1.8667,=1.1896,=0.9446
2025-04-28,=7636.7300,=10349.5400,=1746084436169.7300,=1502745091144,=771741076188.8600,=0.7504,=0.0273,=1.8667,=1.1899,=0.9454
2025-04-25,=7712.8500,=10452.6900,=1764534404685.7100,=1517671241376,=777084669642.3600,=0.7631,=0.0502,=1.8667,=1.1900,=0.9457
2025-04-24,=7683.3500,=10412.7200,=1759381451555.0801,=1513507809704,=774454611260.6299,=0.7612,=0.0466,=1.8667,=1.1901,=0.9461
2025-04-23,=7718.8800,=10460.8700,=1764179401342.9600,=1518191612632,=779177023240.8900,=0.7638,=0.0515,=1.8668,=1.1902,=0.9461
2025-04-22,=7678.7600,=10406.5000,=1757359070089.2705,=1511767648445,=773654806463.7501,=0.7614,=0.0466,=1.8668,=1.1903,=0.9482
2025-04-21,=7664.7400,=10387.5000,=1755455247786.3101,=1509810777983,=773406750236.3201,=0.7607,=0.0458,=1.8668,=1.1904,=0.9492
2025-04-18,=7661.0600,=10382.5100,=1758210181012.1602,=1511875992507,=772886007001.0602,=0.7619,=0.0475,=1.8668,=1.1905,=0.9508
2025-04-17,=7627.2100,=10335.1800,=1749955989273.2495,=1505069825756,=768819184198.3000,=0.7588,=0.0422,=1.8668,=1.1905,=0.9509
2025-04-16,=7620.7400,=10326.4100,=1747735813864.0603,=1502753051897,=768568032735.7301,=0.7578,=0.0405,=1.8682,=1.1906,=0.9509
2025-04-15,=7613.6300,=10316.7700,=1741364425232.0901,=1497310787028,=767056537918.1700,=0.7570,=0.0373,=1.8682,=1.1909,=0.9511
2025-04-14,=7638.2400,=10350.1200,=1745300955323.2200,=1500331660871,=772653923320.9401,=0.7590,=0.0414,=1.8682,=1.1911,=0.9518
2025-04-11,=7636.2800,=10347.4600,=1746660099870.9399,=1502264902945,=769956913941.9999,=0.7598,=0.0426,=1.8682,=1.1912,=0.9519
2025-04-10,=7643.6100,=10357.4000,=1751192841272.6499,=1505561032524,=769214488219.3003,=0.7618,=0.0451,=1.8682,=1.1912,=0.9519
2025-04-09,=7577.0400,=10267.2000,=1741103042196.2200,=1496269950756,=763126878477.5402,=0.7574,=0.0382,=1.8683,=1.1913,=0.9519
2025-04-08,=7418.5800,=10052.4800,=1703489361131.3701,=1464438962852,=746393418881.2700,=0.7411,=0.0197,=1.8683,=1.1913,=0.9526
2025-04-07,=7188.8900,=9741.2400,=1642706506570.0903,=1413882743892,=722799569643.0801,=0.7146,=0.0070,=1.8683,=1.1913,=0.9531
2025-04-03,=7780.9100,=10543.4400,=1768980784807.0703,=1521815409822,=780498998685.9200,=0.7696,=0.0538,=1.8683,=1.1913,=0.9541
2025-04-02,=7801.8000,=10571.7500,=1770930701088.0698,=1524218760825,=783822220955.5200,=0.7704,=0.0543,=1.8683,=1.1918,=0.9559
2025-04-01,=7763.3800,=10519.6900,=1761630086947.0098,=1516124842458,=778730660101.5402,=0.7664,=0.0502,=1.8683,=1.1922,=0.9559
2025-03-31,=7698.2600,=10431.4500,=1747820993004.2798,=1504368393547,=773180510160.6099,=0.7605,=0.0420,=1.8683,=1.1922,=0.9563
2025-03-28,=7860,=10650.6200,=1783139460636.6606,=1535812404412,=784458847077.4698,=0.7823,=0.0650,=1.8683,=1.1923,=0.9564
2025-03-27,=7927.1700,=10741.6400,=1797706032686.2600,=1547555885363,=790463277078.1899,=0.7891,=0.0749,=1.8683,=1.1924,=0.9566
2025-03-26,=8009.3800,=10853.0400,=1815571848483.8000,=1562154951885,=797606272952.5199,=0.7969,=0.0886,=1.8683,=1.1924,=0.9568
2025-03-25,=8045.0300,=10901.3500,=1824166398169.3696,=1570245810547,=801861585505.2399,=0.8010,=0.0977,=1.8686,=1.1927,=0.9568
2025-03-24,=8041.4400,=10896.4700,=1820996860580.1799,=1567822874901,=803334630173.4302,=0.7996,=0.0936,=1.8686,=1.1929,=0.9571
2025-03-21,=8029.1100,=10879.7600,=1816889963989.5100,=1564332018026,=801016951122.5901,=0.7978,=0.0899,=1.8686,=1.1929,=0.9574
2025-03-20,=8047.1700,=10904.2400,=1819397197785.9705,=1567728497754,=803876857327.7200,=0.7989,=0.0912,=1.8686,=1.1929,=0.9582
2025-03-19,=8046.5600,=10903.4100,=1819410989315.7097,=1568774573694,=804423103531.6100,=0.7990,=0.0912,=1.8686,=1.1931,=0.9584
2025-03-18,=8071.0600,=10936.6100,=1824859560700.3003,=1573442690499,=806140880177.8000,=0.8013,=0.0962,=1.8687,=1.1932,=0.9584
2025-03-17,=8081.4700,=10950.7200,=1830682312985.1799,=1578539819700,=809215375881.6798,=0.8039,=0.1000,=1.8687,=1.1934,=0.9589
2025-03-14,=8082.7800,=10952.4900,=1829189667280.5300,=1577213520882,=810245010983.9899,=0.8032,=0.0988,=1.8687,=1.1935,=0.9589
2025-03-13,=7968.9000,=10798.1800,=1800555213295.9900,=1552328469657,=798218696384.9498,=0.7907,=0.0777,=1.8687,=1.1935,=0.9593
2025-03-12,=8013.4800,=10858.5900,=1809596000457.3296,=1559745304407,=803192827670.6702,=0.7946,=0.0827,=1.8687,=1.1936,=0.9598
2025-03-11,=8013.6900,=10858.8700,=1810555100906.7104,=1560282293195,=805162015868.7000,=0.7951,=0.0832,=1.8695,=1.1937,=0.9598
2025-03-10,=8011.7400,=10856.2300,=1808801565244.1399,=1559361475842,=804889366314.2501,=0.7943,=0.0820,=1.8695,=1.1938,=0.9605
2025-03-07,=8005.5300,=10847.8100,=1807944097964.0801,=1557664923240,=802049848788.9698,=0.7939,=0.0816,=1.8695,=1.1940,=0.9607
2025-03-06,=8020.4600,=10868.0500,=1812413002410.1399,=1561697821198,=801741341394.0698,=0.7959,=0.0845,=1.8695,=1.1943,=0.9615
2025-03-05,=7992.4900,=10830.1500,=1807831210132.0105,=1557319576760,=799261995554.1299,=0.7939,=0.0812,=1.8695,=1.1943,=0.9615
2025-03-04,=7882.2800,=10680.8000,=1786529731146.9099,=1538497755286,=785489950325.2399,=0.7845,=0.0680,=1.8707,=1.1943,=0.9615
2025-03-03,=7896.9500,=10700.6800,=1789562015493.3501,=1535014763280,=786759013673.1200,=0.7858,=0.0709,=1.8707,=1.1944,=0.9633
2025-02-28,=7871.9000,=10666.7400,=1783845552487.7195,=1529018059419,=782242777639.5999,=0.7833,=0.0668,=1.8707,=1.1946,=0.9635
2025-02-27,=7935.7900,=10753.3100,=1794413264562.0898,=1538046791077,=787444138564.9498,=0.7880,=0.0726,=1.8707,=1.1948,=0.9638
2025-02-26,=7924.9100,=10738.5700,=1791063546572.1001,=1536410125483,=785012360017.8700,=0.7865,=0.0714,=1.8707,=1.1951,=0.9648
2025-02-25,=7841.6600,=10625.7600,=1774035093304.8501,=1521422211693,=778303247315.1401,=0.7790,=0.0607,=1.8716,=1.1951,=0.9648
2025-02-24,=7893.3800,=10695.8500,=1788443897011.7900,=1533942541047,=782143365456.5699,=0.7854,=0.0690,=1.8716,=1.1951,=0.9650
2025-02-21,=7704.2800,=10439.6100,=1743361484592.8899,=1496038627237,=764599556669.8000,=0.7656,=0.0491,=1.8716,=1.1951,=0.9650
2025-02-20,=7707.2700,=10443.6600,=1745518565356.2100,=1498126657669,=765218840392.7601,=0.7665,=0.0499,=1.8716,=1.1951,=0.9652
2025-02-19,=7791.1900,=10557.3700,=1764182589798.3501,=1513225174316,=771959674708.0300,=0.7747,=0.0562,=1.8716,=1.1954,=0.9659
2025-02-18,=7676.5700,=10402.0600,=1741364896620.8799,=1493551632073,=759773201308.4999,=0.7647,=0.0483,=1.8719,=1.1958,=0.9659
2025-02-17,=7763.6400,=10520.0400,=1759834462747.9998,=1509590115245,=768057571024.4698,=0.7728,=0.0546,=1.8719,=1.1958,=0.9671
2025-02-14,=7762.2500,=10518.1600,=1758571629824.3098,=1509162263973,=767854917293.1299,=0.7722,=0.0542,=1.8719,=1.1958,=0.9676
2025-02-13,=7713.5800,=10452.2100,=1747895325447.9800,=1499849422298,=761351386964.4202,=0.7675,=0.0500,=1.8719,=1.1958,=0.9680
2025-02-12,=7728.9800,=10473.0800,=1749561783102.6802,=1501022364921,=762858435810.2701,=0.7683,=0.0509,=1.8719,=1.1959,=0.9684
2025-02-11,=7675.6100,=10400.7600,=1740137295552.7705,=1492368040094,=757856753539.5300,=0.7641,=0.0480,=1.8731,=1.1961,=0.9684
2025-02-10,=7694.3300,=10426.1200,=1746117859403.0901,=1497313850632,=759919803190.6199,=0.7668,=0.0492,=1.8731,=1.1962,=0.9693
2025-02-07,=7664.6900,=10385.9700,=1738890446732.5601,=1491351014064,=755920315755.8402,=0.7636,=0.0463,=1.8731,=1.1962,=0.9694
2025-02-06,=7542.4500,=10220.3200,=1710689139653.8899,=1467043220707,=740889788650.3599,=0.7512,=0.0292,=1.8731,=1.1962,=0.9698
2025-02-05,=7503.5700,=10167.6500,=1701880976896.7605,=1459354025288,=738030638037.5499,=0.7473,=0.0234,=1.8731,=1.1966,=0.9700
2025-01-27,=7648.0900,=10363.4700,=1732749044486.8704,=1485858890042,=752616794155.4402,=0.7609,=0.0422,=1.8743,=1.1970,=0.9700
2025-01-24,=7612.4600,=10315.1900,=1725109381058.5703,=1479653876131,=749677464438.6500,=0.7575,=0.0376,=1.8743,=1.1971,=0.9702
2025-01-23,=7551.0300,=10231.9600,=1712914807940.8997,=1469044875296,=744213195724.6300,=0.7522,=0.0289,=1.8743,=1.1972,=0.9707
2025-01-22,=7523.4800,=10194.6200,=1704400326769.4895,=1461874139286,=741781091746.9501,=0.7484,=0.0239,=1.8743,=1.1973,=0.9719
2025-01-21,=7600.5600,=10291.5000,=1723808720150.2900,=1478527645023,=749277304542.4500,=0.7562,=0.0348,=1.8743,=1.1973,=0.9724
2025-01-20,=7639.6600,=10344.4400,=1731667009943.1101,=1484701206783,=751195758260.9100,=0.7597,=0.0394,=1.8746,=1.1974,=0.9724
2025-01-17,=7623.6400,=10320.7800,=1727878005126.8999,=1480763055756,=748043828337.5801,=0.7578,=0.0369,=1.8746,=1.1974,=0.9726
2025-01-16,=7594.1900,=10280.9100,=1722597706889.2600,=1476047274723,=745537874798.4402,=0.7555,=0.0331,=1.8746,=1.1975,=0.9733
2025-01-15,=7539.9800,=10207.5200,=1711909432400.0400,=1466868920457,=740010235811.1501,=0.7508,=0.0281,=1.8746,=1.1976,=0.9748
2025-01-14,=7581.1400,=10263.2400,=1721493046498.4700,=1474810171194,=745032317589.9199,=0.7550,=0.0323,=1.8746,=1.1977,=0.9751
2025-01-13,=7369.4300,=9976.6400,=1676534960741.1399,=1436841532096,=723957074535.9601,=0.7353,=0.0155,=1.8757,=1.1978,=0.9751
2025-01-10,=7395.1000,=10011.3900,=1682059119241.8398,=1441643646787,=726807154511.1099,=0.7377,=0.0172,=1.8757,=1.1982,=0.9759
2025-01-09,=7517.2500,=10176.7500,=1708194182683.7900,=1464137956230,=737087409259.9999,=0.7492,=0.0239,=1.8757,=1.1985,=0.9764
2025-01-08,=7601.2400,=10290.4600,=1728195375679.1399,=1481246931905,=745654134158.8900,=0.7580,=0.0345,=1.8757,=1.1986,=0.9770
2025-01-07,=7643.0100,=10346.6000,=1736876934369.5200,=1488840503236,=749262968898.4899,=0.7618,=0.0374,=1.8757,=1.1987,=0.9784
2025-01-06,=7652,=10358.7600,=1740194630675.7302,=1489722307119,=750652137668.3101,=0.7632,=0.0387,=1.8760,=1.1988,=0.9784
2025-01-03,=7645.6000,=10350.1100,=1739639071658.9202,=1488824840526,=750745338918.5298,=0.7630,=0.0383,=1.8760,=1.1988,=0.9791
2025-01-02,=7724.5600,=10456.9900,=1756758010160.8298,=1503286743346,=758058210543.6398,=0.7705,=0.0434,=1.8760,=1.1990,=0.9793
2024-12-31,=8004.1100,=10835.4200,=1822323683980.0701,=1558912369697,=785585846390.8002,=0.7992,=0.0741,=1.8760,=1.1993,=0.9797
2024-12-30,=8127.2000,=11002.0600,=1850171875760.9795,=1583812508853,=796345465571.5001,=0.8114,=0.0936,=1.8760,=1.1995,=0.9803
2024-12-27,=8095.3300,=10958.9100,=1843032036545.9597,=1577676555894,=792874450369.7902,=0.8083,=0.0881,=1.8779,=1.1997,=0.9803
2024-12-26,=8052.8500,=10901.4100,=1834414891367.0300,=1570418832395,=789819003012.3800,=0.8045,=0.0839,=1.8779,=1.2001,=0.9803
2024-12-25,=8103.9700,=10970.6000,=1846729467430.6797,=1579957877080,=792932750178.8900,=0.8099,=0.0890,=1.8779,=1.2004,=0.9804
2024-12-24,=8128.0200,=11003.0700,=1849878379653.3596,=1581863139914,=794861270933.8800,=0.8113,=0.0920,=1.8779,=1.2007,=0.9809
2024-12-23,=8029.4700,=10869.6600,=1829167318666.3701,=1564756107349,=785808861476.3600,=0.8022,=0.0802,=1.8779,=1.2009,=0.9816
2024-12-20,=7985.6100,=10810.2900,=1817017984485.3201,=1554234713202,=780357544517.2997,=0.7969,=0.0718,=1.8780,=1.2010,=0.9816
2024-12-19,=8087.6000,=10948.3500,=1842569343252.5801,=1575173744806,=791997531755.9698,=0.8081,=0.0866,=1.8780,=1.2010,=0.9817
2024-12-18,=8082.5800,=10939.8000,=1840946002488.0200,=1573754147058,=791417597000.9298,=0.8073,=0.0854,=1.8780,=1.2011,=0.9818
2024-12-17,=8034.3300,=10874.5000,=1827380571954.5295,=1562379969162,=788038483838.6597,=0.8014,=0.0787,=1.8780,=1.2011,=0.9818
2024-12-16,=8082.2300,=10939.3300,=1843411660857.9600,=1578716535636,=795520948597.0602,=0.8074,=0.0851,=1.8780,=1.2012,=0.9823
2024-12-13,=8151.6400,=11033.2800,=1857559389971.5403,=1590733825148,=802828530461.6401,=0.8136,=0.0919,=1.8814,=1.2012,=0.9823
2024-12-12,=8342.0500,=11291,=1902804037691.3799,=1630045745662,=821514815881.3798,=0.8334,=0.1105,=1.8814,=1.2012,=0.9825
2024-12-11,=8304.5100,=11239.8800,=1894839616533.0305,=1622957131676,=817845902976.3899,=0.8299,=0.1076,=1.8814,=1.2013,=0.9834
2024-12-10,=8265.8300,=11187.5300,=1887784164741.6299,=1616846823175,=814204178546.4399,=0.8268,=0.1039,=1.8814,=1.2014,=0.9837
2024-12-09,=8250.1600,=11166.3300,=1884155285219.4104,=1613552997079,=812456530191.4800,=0.8252,=0.1026,=1.8814,=1.2016,=0.9840
2024-12-06,=8307.1800,=11243.4900,=1896206522713.8196,=1623345969973,=816563459244.0100,=0.8305,=0.1069,=1.8820,=1.2016,=0.9840
2024-12-05,=8211.0300,=11109.9900,=1875701827893.3496,=1605936067625,=808334820933.5701,=0.8214,=0.0997,=1.8820,=1.2016,=0.9845
2024-12-04,=8224.0100,=11127.5600,=1879431853332.8696,=1609139017752,=809965366752.7201,=0.8230,=0.1006,=1.8820,=1.2017,=0.9859
2024-12-03,=8303.2700,=11234.7900,=1897954400746.7590,=1625158165953,=817691458114.1699,=0.8312,=0.1062,=1.8820,=1.2018,=0.9861
2024-12-02,=8234.4210,=11141.6400,=1881441402319.6101,=1611751050869,=813168211368.0901,=0.8239,=0.1016,=1.8820,=1.2022,=0.9869
2024-11-29,=8135.4700,=11007.7600,=1860144494304.2896,=1594117288522,=804816221123.6801,=0.8146,=0.0923,=1.8850,=1.2026,=0.9869
2024-11-28,=8088.0800,=10943.6300,=1849512055358.6201,=1584220275668,=800302029951.2300,=0.8099,=0.0872,=1.8850,=1.2027,=0.9888
2024-11-27,=8093.6200,=10951.1400,=1849675740423.8101,=1584753988767,=800918113353.6202,=0.8100,=0.0881,=1.8850,=1.2029,=0.9890
2024-11-26,=7992.5800,=10814.4200,=1826995528636.6201,=1565621992670,=790045386438.6499,=0.8001,=0.0762,=1.8850,=1.2031,=0.9897
2024-11-25,=8035.0500,=10871.8900,=1835806016846.7000,=1572719404751,=793791695921.8601,=0.8039,=0.0813,=1.8850,=1.2034,=0.9902
2024-11-22,=8060.3400,=10906.1000,=1841336936949.8696,=1578775526686,=796230888246.7700,=0.8064,=0.0839,=1.8853,=1.2038,=0.9902
2024-11-21,=8307.1100,=11240,=1898901366701.9900,=1627906490764,=819614714838.0200,=0.8316,=0.1040,=1.8853,=1.2041,=0.9903
2024-11-20,=8346.1100,=11292.7600,=1907354898267.0696,=1634782990902,=823303257496.3999,=0.8353,=0.1066,=1.8853,=1.2041,=0.9921
2024-11-19,=8332.7200,=11274.6500,=1907100003406.1790,=1634031247828,=822277672011.6699,=0.8352,=0.1062,=1.8853,=1.2041,=0.9932
2024-11-18,=8451.7200,=11435.6600,=1940667647345.3503,=1662709413059,=832042810753.0100,=0.8499,=0.1169,=1.8853,=1.2043,=0.9949
2024-11-15,=8268.0200,=11187.1100,=1892421117718.3701,=1622520040751,=817867170357.0598,=0.8287,=0.1025,=1.8856,=1.2045,=0.9949
2024-11-14,=8369.2500,=11324.0700,=1913762186755.6897,=1640982415373,=828400663230.6899,=0.8381,=0.1085,=1.8856,=1.2047,=0.9959
2024-11-13,=8480.8300,=11475.0500,=1938913670889.1799,=1661597047538,=838329267267.4502,=0.8491,=0.1154,=1.8856,=1.2048,=0.9960
2024-11-12,=8416.5800,=11388.1100,=1923813704058.7800,=1647975830350,=831714589010.4901,=0.8425,=0.1133,=1.8856,=1.2055,=0.9961
2024-11-11,=8556.4200,=11577.3300,=1955453671218.9705,=1675669347703,=845496216792.1801,=0.8563,=0.1210,=1.8856,=1.2062,=0.9967
2024-11-08,=8610.5000,=11650.5000,=1968627495839.9597,=1686331346794,=850144180277.1500,=0.8621,=0.1220,=1.8867,=1.2064,=0.9967
2024-11-07,=8796.9300,=11902.7600,=2013947738054.7495,=1725508794331,=868877532782.5203,=0.8820,=0.1327,=1.8867,=1.2066,=0.9975
2024-11-06,=8541.7200,=11557.4400,=1951868557073.8401,=1672787217722,=844006624651.7501,=0.8548,=0.1208,=1.8867,=1.2066,=0.9981
2024-11-05,=8500.7500,=11501.9700,=1946988005343.7400,=1668306869665,=842561344726.9698,=0.8526,=0.1170,=1.8867,=1.2067,=0.9983
2024-11-04,=8311.3700,=11245.7300,=1903277200435.5603,=1632755271705,=826168419051.9601,=0.8335,=0.1050,=1.8867,=1.2069,=0.9986
2024-11-01,=8234.9400,=11142.3100,=1890413656353.9304,=1621697663849,=819267311483.4298,=0.8279,=0.1025,=1.8884,=1.2070,=0.9986
2024-10-31,=8109.6100,=10972.7400,=1852122919451.9297,=1590359879419,=805159576136.7701,=0.8111,=0.0879,=1.8884,=1.2070,=0.9988
2024-10-30,=8014.4900,=10844.0300,=1829529548926.1101,=1571032366365,=791402399020.1200,=0.8153,=0.0918,=1.8884,=1.2071,=0.9992
2024-10-29,=8029.8700,=10864.8500,=1836027575919.3303,=1576538897158,=793714693532.9102,=0.8201,=0.0966,=1.8884,=1.2075,=0.9994
2024-10-28,=8187.9700,=11078.7600,=1869803806931.2600,=1600241102230,=807023984964.3203,=0.8356,=0.1052,=1.8884,=1.2079,=0.9998
2024-10-25,=8132.9800,=11004.3500,=1861448982172.1499,=1593451249227,=802000232741.6099,=0.8362,=0.1057,=1.8889,=1.2083,=0.9998
2024-10-24,=8082.2800,=10935.7600,=1853218930549.3396,=1586812546746,=798278931893.6400,=0.8326,=0.1032,=1.8889,=1.2086,=1.0024
2024-10-23,=8210.7900,=11109.6400,=1886165521742.2300,=1614678189326,=810473156745.8500,=0.8474,=0.1114,=1.8889,=1.2088,=1.0033
2024-10-22,=8148.8900,=11024.5400,=1873445032400.4104,=1603620157547,=805809896019.6003,=0.8416,=0.1089,=1.8889,=1.2091,=1.0041
2024-10-21,=8138.1300,=11009.2300,=1873259861038.3000,=1603709863584,=804738298740.8199,=0.8417,=0.1089,=1.8889,=1.2093,=1.0061
2024-10-18,=8071.6100,=10919.2300,=1855230501465.3799,=1587293032218,=799840722927.7802,=0.8336,=0.1034,=1.8904,=1.2094,=1.0061
2024-10-17,=7925.6800,=10720.2200,=1824523435498.8701,=1560795819754,=785237855605.0599,=0.8197,=0.0961,=1.8904,=1.2096,=1.0062
2024-10-16,=8082.3700,=10932.1600,=1861428735743.5300,=1594226938351,=801745962747.6099,=0.8363,=0.1047,=1.8904,=1.2097,=1.0070
2024-10-15,=7993.6300,=10812.1400,=1838987371259.4399,=1574641260838,=793795802565.3801,=0.8262,=0.0992,=1.8904,=1.2105,=1.0078
